  x (normalized)   y (normalized)    bulk (um)      x-grad (um)     y-grad (um)     z-grad (um)    r-grad (um)
  -2.6541013e-02  -2.7582227e-01   5.5500000e-01  -7.1100000e-03  -7.6100000e-02   2.1400000e+01   7.4300000e+00
   0.0000000e+00  -2.7582227e-01   5.5300000e-01   1.6800000e-04  -7.5800000e-02   2.1400000e+01   7.4600000e+00
   5.3082026e-02  -2.7582227e-01   5.6200000e-01   1.4900000e-02  -7.7000000e-02   2.1300000e+01   7.3800000e+00
   7.9622857e-02  -2.7582227e-01   5.7300000e-01   2.2700000e-02  -7.8500000e-02   2.1200000e+01   7.3000000e+00
   1.0616381e-01  -2.7582227e-01   5.8900000e-01   3.1100000e-02  -8.0700000e-02   2.1100000e+01   7.1800000e+00
   1.3270537e-01  -2.7582227e-01   6.1000000e-01   4.0300000e-02  -8.3600000e-02   2.0900000e+01   7.0400000e+00
   1.5924632e-01  -2.7582227e-01   6.3600000e-01   5.0400000e-02  -8.7200000e-02   2.0700000e+01   6.8700000e+00
   2.6541013e-02  -2.7582227e-01   5.5600000e-01   7.4400000e-03  -7.6100000e-02   2.1400000e+01   7.4300000e+00
  -5.3082026e-02  -2.7582227e-01   5.6200000e-01  -1.4600000e-02  -7.7000000e-02   2.1300000e+01   7.3800000e+00
  -7.9622857e-02  -2.7582227e-01   5.7300000e-01  -2.2400000e-02  -7.8500000e-02   2.1200000e+01   7.3000000e+00
  -1.0616381e-01  -2.7582227e-01   5.8900000e-01  -3.0800000e-02  -8.0700000e-02   2.1100000e+01   7.1800000e+00
  -1.3270537e-01  -2.7582227e-01   6.1000000e-01  -3.9900000e-02  -8.3600000e-02   2.0900000e+01   7.0400000e+00
   4.2465645e-01  -2.7582227e-01   1.1700000e+00   2.4600000e-01  -1.6000000e-01   1.5200000e+01   4.4300000e+00
   4.7773836e-01  -2.7582227e-01   1.3300000e+00   3.1600000e-01  -1.8200000e-01   1.3300000e+01   3.9200000e+00
   5.0427931e-01  -2.7582227e-01   1.4200000e+00   3.5600000e-01  -1.9500000e-01   1.2300000e+01   3.6700000e+00
   5.3082026e-01  -2.7582227e-01   1.5200000e+00   4.0000000e-01  -2.0800000e-01   1.1200000e+01   3.4400000e+00
   3.4503299e-01  -2.7582227e-01   9.5500000e-01   1.6400000e-01  -1.3100000e-01   1.7600000e+01   5.2200000e+00
   3.9811550e-01  -2.7582227e-01   1.0900000e+00   2.1600000e-01  -1.4900000e-01   1.6100000e+01   4.6900000e+00
   4.5119740e-01  -2.7582227e-01   1.2500000e+00   2.7900000e-01  -1.7100000e-01   1.4300000e+01   4.1700000e+00
   2.9195108e-01  -2.7582227e-01   8.3900000e-01   1.2200000e-01  -1.1500000e-01   1.8800000e+01   5.7400000e+00
   2.6541013e-01  -2.7582227e-01   7.8900000e-01   1.0400000e-01  -1.0800000e-01   1.9300000e+01   5.9900000e+00
   3.1849204e-01  -2.7582227e-01   8.9400000e-01   1.4200000e-01  -1.2300000e-01   1.8200000e+01   5.4800000e+00
   3.7157394e-01  -2.7582227e-01   1.0200000e+00   1.8800000e-01  -1.4000000e-01   1.6800000e+01   4.9500000e+00
   1.8578727e-01  -2.7582227e-01   6.6700000e-01   6.1600000e-02  -9.1400000e-02   2.0400000e+01   6.6700000e+00
   2.3886918e-01  -2.7582227e-01   7.4300000e-01   8.8300000e-02  -1.0200000e-01   1.9700000e+01   6.2400000e+00
   2.1232823e-01  -2.7582227e-01   7.0300000e-01   7.4200000e-02  -9.6300000e-02   2.0100000e+01   6.4600000e+00
  -4.1138598e-01  -2.5283708e-01   1.0800000e+00  -2.2200000e-01  -1.3600000e-01   1.6100000e+01   4.7100000e+00
  -4.3792693e-01  -2.5283708e-01   1.1600000e+00  -2.5300000e-01  -1.4600000e-01   1.5300000e+01   4.4400000e+00
  -4.9100883e-01  -2.5283708e-01   1.3300000e+00  -3.2500000e-01  -1.6700000e-01   1.3300000e+01   3.9100000e+00
  -3.3176251e-01  -2.5283708e-01   8.8100000e-01  -1.4500000e-01  -1.1100000e-01   1.8300000e+01   5.5300000e+00
  -3.5830346e-01  -2.5283708e-01   9.4400000e-01  -1.6800000e-01  -1.1900000e-01   1.7700000e+01   5.2600000e+00
  -3.8484502e-01  -2.5283708e-01   1.0100000e+00  -1.9300000e-01  -1.2700000e-01   1.6900000e+01   4.9800000e+00
  -3.0522156e-01  -2.5283708e-01   8.2400000e-01  -1.2500000e-01  -1.0400000e-01   1.8900000e+01   5.8100000e+00
  -2.7868061e-01  -2.5283708e-01   7.7100000e-01  -1.0700000e-01  -9.7000000e-02   1.9400000e+01   6.0800000e+00
  -1.4597585e-01  -2.5283708e-01   5.8100000e-01  -4.1900000e-02  -7.3000000e-02   2.1100000e+01   7.2300000e+00
  -2.2559870e-01  -2.5283708e-01   6.8100000e-01  -7.6100000e-02  -8.5600000e-02   2.0300000e+01   6.5900000e+00
  -1.9905775e-01  -2.5283708e-01   6.4300000e-01  -6.3300000e-02  -8.0800000e-02   2.0600000e+01   6.8300000e+00
  -2.5213965e-01  -2.5283708e-01   7.2300000e-01  -9.0400000e-02  -9.0900000e-02   1.9900000e+01   6.3400000e+00
  -1.7251680e-01  -2.5283708e-01   6.0900000e-01  -5.2000000e-02  -7.6600000e-02   2.0900000e+01   7.0400000e+00
  -4.6446788e-01  -2.5283708e-01   1.2400000e+00  -2.8700000e-01  -1.5600000e-01   1.4300000e+01   4.1700000e+00
  -5.1754979e-01  -2.5283708e-01   1.4300000e+00  -3.6700000e-01  -1.7900000e-01   1.2200000e+01   3.6700000e+00
  -5.4409074e-01  -2.5283708e-01   1.5200000e+00  -4.1200000e-01  -1.9100000e-01   1.1100000e+01   3.4200000e+00
  -1.3270476e-02  -2.5283708e-01   5.1300000e-01  -3.1800000e-03  -6.4400000e-02   2.1600000e+01   7.7600000e+00
   3.9811550e-02  -2.5283708e-01   5.1700000e-01   1.0300000e-02  -6.4900000e-02   2.1600000e+01   7.7300000e+00
   6.6352381e-02  -2.5283708e-01   5.2600000e-01   1.7400000e-02  -6.6000000e-02   2.1500000e+01   7.6500000e+00
   9.2893333e-02  -2.5283708e-01   5.3900000e-01   2.4900000e-02  -6.7700000e-02   2.1400000e+01   7.5400000e+00
   1.1943429e-01  -2.5283708e-01   5.5800000e-01   3.3100000e-02  -7.0000000e-02   2.1300000e+01   7.4000000e+00
   1.4597585e-01  -2.5283708e-01   5.8100000e-01   4.2200000e-02  -7.3000000e-02   2.1100000e+01   7.2300000e+00
   1.3270476e-02  -2.5283708e-01   5.1300000e-01   3.5200000e-03  -6.4400000e-02   2.1600000e+01   7.7600000e+00
  -3.9811550e-02  -2.5283708e-01   5.1700000e-01  -9.9800000e-03  -6.4900000e-02   2.1600000e+01   7.7300000e+00
  -6.6352381e-02  -2.5283708e-01   5.2500000e-01  -1.7000000e-02  -6.6000000e-02   2.1500000e+01   7.6500000e+00
  -9.2893333e-02  -2.5283708e-01   5.3900000e-01  -2.4600000e-02  -6.7700000e-02   2.1400000e+01   7.5400000e+00
  -1.1943429e-01  -2.5283708e-01   5.5700000e-01  -3.2800000e-02  -7.0000000e-02   2.1300000e+01   7.4000000e+00
   3.8484502e-01  -2.5283708e-01   1.0100000e+00   1.9400000e-01  -1.2700000e-01   1.6900000e+01   4.9800000e+00
   4.3792693e-01  -2.5283708e-01   1.1600000e+00   2.5300000e-01  -1.4600000e-01   1.5200000e+01   4.4400000e+00
   5.1754979e-01  -2.5283708e-01   1.4300000e+00   3.6700000e-01  -1.7900000e-01   1.2200000e+01   3.6700000e+00
   4.9100883e-01  -2.5283708e-01   1.3300000e+00   3.2500000e-01  -1.6700000e-01   1.3300000e+01   3.9100000e+00
   5.4409074e-01  -2.5283708e-01   1.5200000e+00   4.1200000e-01  -1.9100000e-01   1.1100000e+01   3.4200000e+00
   4.1138598e-01  -2.5283708e-01   1.0800000e+00   2.2200000e-01  -1.3600000e-01   1.6100000e+01   4.7100000e+00
   4.6446788e-01  -2.5283708e-01   1.2500000e+00   2.8800000e-01  -1.5600000e-01   1.4300000e+01   4.1700000e+00
   3.3176251e-01  -2.5283708e-01   8.8200000e-01   1.4600000e-01  -1.1100000e-01   1.8300000e+01   5.5300000e+00
   3.5830346e-01  -2.5283708e-01   9.4500000e-01   1.6800000e-01  -1.1900000e-01   1.7700000e+01   5.2600000e+00
   3.0522156e-01  -2.5283708e-01   8.2500000e-01   1.2500000e-01  -1.0400000e-01   1.8900000e+01   5.8100000e+00
   2.7868061e-01  -2.5283708e-01   7.7200000e-01   1.0700000e-01  -9.7000000e-02   1.9400000e+01   6.0800000e+00
   2.2559870e-01  -2.5283708e-01   6.8100000e-01   7.6400000e-02  -8.5600000e-02   2.0300000e+01   6.5900000e+00
   1.9905775e-01  -2.5283708e-01   6.4300000e-01   6.3700000e-02  -8.0800000e-02   2.0600000e+01   6.8200000e+00
   2.5213965e-01  -2.5283708e-01   7.2400000e-01   9.0800000e-02  -9.0900000e-02   1.9900000e+01   6.3400000e+00
   1.7251680e-01  -2.5283708e-01   6.1000000e-01   5.2300000e-02  -7.6600000e-02   2.0900000e+01   7.0400000e+00
  -3.7157455e-01  -2.2985189e-01   9.3900000e-01  -1.7300000e-01  -1.0700000e-01   1.7700000e+01   5.2800000e+00
  -3.9811550e-01  -2.2985189e-01   1.0100000e+00  -2.0000000e-01  -1.1500000e-01   1.6900000e+01   5.0000000e+00
  -4.5119740e-01  -2.2985189e-01   1.1600000e+00  -2.6100000e-01  -1.3300000e-01   1.5200000e+01   4.4300000e+00
  -3.1849204e-01  -2.2985189e-01   8.1400000e-01  -1.2900000e-01  -9.3100000e-02   1.9000000e+01   5.8600000e+00
  -3.4503299e-01  -2.2985189e-01   8.7400000e-01  -1.5000000e-01  -9.9900000e-02   1.8400000e+01   5.5700000e+00
  -2.3886918e-01  -2.2985189e-01   6.6400000e-01  -7.8600000e-02  -7.5800000e-02   2.0400000e+01   6.6900000e+00
  -2.9195108e-01  -2.2985189e-01   7.5900000e-01  -1.1000000e-01  -8.6800000e-02   1.9600000e+01   6.1400000e+00
  -2.6541013e-01  -2.2985189e-01   7.0900000e-01  -9.3300000e-02  -8.1000000e-02   2.0000000e+01   6.4200000e+00
  -1.8578727e-01  -2.2985189e-01   5.8800000e-01  -5.4000000e-02  -6.7200000e-02   2.1100000e+01   7.1800000e+00
  -1.5924632e-01  -2.2985189e-01   5.5700000e-01  -4.3800000e-02  -6.3600000e-02   2.1300000e+01   7.4000000e+00
  -2.1232823e-01  -2.2985189e-01   6.2300000e-01  -6.5500000e-02  -7.1200000e-02   2.0800000e+01   6.9400000e+00
  -4.2465645e-01  -2.2985189e-01   1.0800000e+00  -2.2900000e-01  -1.2400000e-01   1.6100000e+01   4.7100000e+00
  -5.0427931e-01  -2.2985189e-01   1.3400000e+00  -3.3600000e-01  -1.5300000e-01   1.3200000e+01   3.8900000e+00
  -4.7773836e-01  -2.2985189e-01   1.2500000e+00  -2.9700000e-01  -1.4300000e-01   1.4300000e+01   4.1600000e+00
  -5.3082026e-01  -2.2985189e-01   1.4300000e+00  -3.7900000e-01  -1.6400000e-01   1.2100000e+01   3.6400000e+00
   0.0000000e+00  -2.2985189e-01   4.7400000e-01   1.7000000e-04  -5.4200000e-02   2.1800000e+01   8.0800000e+00
   2.6541013e-02  -2.2985189e-01   4.7700000e-01   6.3900000e-03  -5.4400000e-02   2.1800000e+01   8.0500000e+00
   5.3082026e-02  -2.2985189e-01   4.8300000e-01   1.2800000e-02  -5.5100000e-02   2.1800000e+01   7.9900000e+00
   7.9622857e-02  -2.2985189e-01   4.9400000e-01   1.9600000e-02  -5.6400000e-02   2.1700000e+01   7.9000000e+00
   1.0616381e-01  -2.2985189e-01   5.1000000e-01   2.6900000e-02  -5.8200000e-02   2.1600000e+01   7.7600000e+00
   1.3270537e-01  -2.2985189e-01   5.3100000e-01   3.5000000e-02  -6.0700000e-02   2.1500000e+01   7.5900000e+00
  -2.6541013e-02  -2.2985189e-01   4.7700000e-01  -6.0600000e-03  -5.4400000e-02   2.1800000e+01   8.0500000e+00
  -5.3082026e-02  -2.2985189e-01   4.8300000e-01  -1.2500000e-02  -5.5100000e-02   2.1800000e+01   7.9900000e+00
  -7.9622857e-02  -2.2985189e-01   4.9400000e-01  -1.9200000e-02  -5.6400000e-02   2.1700000e+01   7.9000000e+00
  -1.0616381e-01  -2.2985189e-01   5.1000000e-01  -2.6600000e-02  -5.8200000e-02   2.1600000e+01   7.7600000e+00
  -1.3270537e-01  -2.2985189e-01   5.3100000e-01  -3.4700000e-02  -6.0700000e-02   2.1500000e+01   7.5900000e+00
   3.9811550e-01  -2.2985189e-01   1.0100000e+00   2.0000000e-01  -1.1500000e-01   1.6900000e+01   5.0000000e+00
   3.7157455e-01  -2.2985189e-01   9.4000000e-01   1.7400000e-01  -1.0700000e-01   1.7700000e+01   5.2800000e+00
   4.2465645e-01  -2.2985189e-01   1.0800000e+00   2.2900000e-01  -1.2400000e-01   1.6100000e+01   4.7100000e+00
   5.0427931e-01  -2.2985189e-01   1.3400000e+00   3.3600000e-01  -1.5300000e-01   1.3200000e+01   3.8900000e+00
   4.7773836e-01  -2.2985189e-01   1.2500000e+00   2.9700000e-01  -1.4300000e-01   1.4300000e+01   4.1600000e+00
   5.3082026e-01  -2.2985189e-01   1.4400000e+00   3.7900000e-01  -1.6400000e-01   1.2100000e+01   3.6400000e+00
   4.5119740e-01  -2.2985189e-01   1.1700000e+00   2.6100000e-01  -1.3300000e-01   1.5200000e+01   4.4300000e+00
   3.1849204e-01  -2.2985189e-01   8.1500000e-01   1.2900000e-01  -9.3100000e-02   1.9000000e+01   5.8600000e+00
   3.4503299e-01  -2.2985189e-01   8.7500000e-01   1.5000000e-01  -9.9900000e-02   1.8400000e+01   5.5700000e+00
   2.3886918e-01  -2.2985189e-01   6.6400000e-01   7.8900000e-02  -7.5800000e-02   2.0400000e+01   6.6900000e+00
   2.9195108e-01  -2.2985189e-01   7.6000000e-01   1.1000000e-01  -8.6800000e-02   1.9600000e+01   6.1400000e+00
   2.6541013e-01  -2.2985189e-01   7.0900000e-01   9.3700000e-02  -8.1000000e-02   2.0000000e+01   6.4200000e+00
   1.8578727e-01  -2.2985189e-01   5.8800000e-01   5.4300000e-02  -6.7200000e-02   2.1100000e+01   7.1800000e+00
   1.5924632e-01  -2.2985189e-01   5.5700000e-01   4.4100000e-02  -6.3600000e-02   2.1300000e+01   7.4000000e+00
   2.1232823e-01  -2.2985189e-01   6.2400000e-01   6.5800000e-02  -7.1200000e-02   2.0800000e+01   6.9400000e+00
  -4.1138598e-01  -2.0686670e-01   1.0100000e+00  -2.0700000e-01  -1.0400000e-01   1.6900000e+01   4.9800000e+00
  -3.8484502e-01  -2.0686670e-01   9.3900000e-01  -1.8000000e-01  -9.6600000e-02   1.7700000e+01   5.2800000e+00
  -2.2559870e-01  -2.0686670e-01   6.0900000e-01  -6.8000000e-02  -6.2600000e-02   2.0900000e+01   7.0400000e+00
  -2.5213965e-01  -2.0686670e-01   6.5200000e-01  -8.1400000e-02  -6.7000000e-02   2.0600000e+01   6.7600000e+00
  -2.7868061e-01  -2.0686670e-01   6.9900000e-01  -9.6700000e-02  -7.1900000e-02   2.0100000e+01   6.4800000e+00
  -1.4597585e-01  -2.0686670e-01   5.0900000e-01  -3.6600000e-02  -5.2400000e-02   2.1600000e+01   7.7600000e+00
  -1.7251680e-01  -2.0686670e-01   5.3800000e-01  -4.5800000e-02  -5.5300000e-02   2.1400000e+01   7.5400000e+00
  -1.9905775e-01  -2.0686670e-01   5.7100000e-01  -5.6200000e-02  -5.8700000e-02   2.1200000e+01   7.3000000e+00
  -1.1943429e-01  -2.0686670e-01   4.8600000e-01  -2.8500000e-02  -4.9900000e-02   2.1700000e+01   7.9600000e+00
  -3.0522156e-01  -2.0686670e-01   7.5200000e-01  -1.1400000e-01  -7.7300000e-02   1.9600000e+01   6.1800000e+00
  -3.3176251e-01  -2.0686670e-01   8.0900000e-01  -1.3300000e-01  -8.3300000e-02   1.9100000e+01   5.8800000e+00
  -3.5830346e-01  -2.0686670e-01   8.7200000e-01  -1.5500000e-01  -8.9700000e-02   1.8400000e+01   5.5800000e+00
  -4.3792693e-01  -2.0686670e-01   1.0900000e+00  -2.3700000e-01  -1.1200000e-01   1.6100000e+01   4.6900000e+00
  -4.9100883e-01  -2.0686670e-01   1.2600000e+00  -3.0700000e-01  -1.2900000e-01   1.4200000e+01   4.1300000e+00
  -4.6446788e-01  -2.0686670e-01   1.1700000e+00  -2.7000000e-01  -1.2000000e-01   1.5100000e+01   4.4000000e+00
  -5.1754979e-01  -2.0686670e-01   1.3500000e+00  -3.4800000e-01  -1.3900000e-01   1.3100000e+01   3.8600000e+00
  -5.4409074e-01  -2.0686670e-01   1.4500000e+00  -3.9200000e-01  -1.4900000e-01   1.2000000e+01   3.6000000e+00
   1.3270537e-02  -2.0686670e-01   4.4100000e-01   3.0400000e-03  -4.5200000e-02   2.1900000e+01   8.3700000e+00
   3.9811550e-02  -2.0686670e-01   4.4500000e-01   8.8800000e-03  -4.5600000e-02   2.1900000e+01   8.3300000e+00
   6.6352381e-02  -2.0686670e-01   4.5300000e-01   1.5000000e-02  -4.6500000e-02   2.1900000e+01   8.2400000e+00
   9.2893333e-02  -2.0686670e-01   4.6700000e-01   2.1600000e-02  -4.8000000e-02   2.1800000e+01   8.1100000e+00
   1.1943429e-01  -2.0686670e-01   4.8600000e-01   2.8800000e-02  -4.9900000e-02   2.1700000e+01   7.9600000e+00
  -1.3270537e-02  -2.0686670e-01   4.4100000e-01  -2.7000000e-03  -4.5200000e-02   2.1900000e+01   8.3700000e+00
  -3.9811550e-02  -2.0686670e-01   4.4500000e-01  -8.5500000e-03  -4.5600000e-02   2.1900000e+01   8.3300000e+00
  -6.6352381e-02  -2.0686670e-01   4.5300000e-01  -1.4700000e-02  -4.6500000e-02   2.1900000e+01   8.2400000e+00
  -9.2893333e-02  -2.0686670e-01   4.6700000e-01  -2.1200000e-02  -4.8000000e-02   2.1800000e+01   8.1100000e+00
   3.0522156e-01  -2.0686670e-01   7.5200000e-01   1.1400000e-01  -7.7300000e-02   1.9600000e+01   6.1800000e+00
   3.3176251e-01  -2.0686670e-01   8.1000000e-01   1.3400000e-01  -8.3200000e-02   1.9100000e+01   5.8800000e+00
   3.8484502e-01  -2.0686670e-01   9.4000000e-01   1.8000000e-01  -9.6600000e-02   1.7700000e+01   5.2800000e+00
   4.3792693e-01  -2.0686670e-01   1.0900000e+00   2.3700000e-01  -1.1200000e-01   1.6100000e+01   4.6900000e+00
   4.1138598e-01  -2.0686670e-01   1.0100000e+00   2.0700000e-01  -1.0400000e-01   1.6900000e+01   4.9800000e+00
   4.9100883e-01  -2.0686670e-01   1.2600000e+00   3.0800000e-01  -1.2900000e-01   1.4200000e+01   4.1300000e+00
   4.6446788e-01  -2.0686670e-01   1.1700000e+00   2.7100000e-01  -1.2000000e-01   1.5100000e+01   4.4000000e+00
   5.1754979e-01  -2.0686670e-01   1.3500000e+00   3.4800000e-01  -1.3900000e-01   1.3100000e+01   3.8600000e+00
   5.4409074e-01  -2.0686670e-01   1.4500000e+00   3.9200000e-01  -1.4900000e-01   1.2000000e+01   3.6000000e+00
   3.5830346e-01  -2.0686670e-01   8.7200000e-01   1.5500000e-01  -8.9700000e-02   1.8400000e+01   5.5800000e+00
   2.2559870e-01  -2.0686670e-01   6.0900000e-01   6.8300000e-02  -6.2600000e-02   2.0900000e+01   7.0400000e+00
   2.5213965e-01  -2.0686670e-01   6.5200000e-01   8.1800000e-02  -6.7000000e-02   2.0600000e+01   6.7600000e+00
   2.7868061e-01  -2.0686670e-01   7.0000000e-01   9.7000000e-02  -7.1900000e-02   2.0100000e+01   6.4800000e+00
   1.4597585e-01  -2.0686670e-01   5.1000000e-01   3.7000000e-02  -5.2400000e-02   2.1600000e+01   7.7600000e+00
   1.7251680e-01  -2.0686670e-01   5.3800000e-01   4.6100000e-02  -5.5300000e-02   2.1400000e+01   7.5400000e+00
   1.9905775e-01  -2.0686670e-01   5.7100000e-01   5.6500000e-02  -5.8700000e-02   2.1200000e+01   7.3000000e+00
  -2.9195108e-01  -1.8388151e-01   6.9400000e-01  -1.0100000e-01  -6.3500000e-02   2.0200000e+01   6.5000000e+00
  -3.4503299e-01  -1.8388151e-01   8.0900000e-01  -1.3900000e-01  -7.4000000e-02   1.9100000e+01   5.8800000e+00
  -2.3886918e-01  -1.8388151e-01   5.9900000e-01  -7.0900000e-02  -5.4800000e-02   2.1000000e+01   7.1100000e+00
  -1.3270537e-01  -1.8388151e-01   4.6700000e-01  -3.0400000e-02  -4.2600000e-02   2.1800000e+01   8.1100000e+00
  -1.5924632e-01  -1.8388151e-01   4.9300000e-01  -3.8600000e-02  -4.5000000e-02   2.1700000e+01   7.9000000e+00
  -3.1849204e-01  -1.8388151e-01   7.4900000e-01  -1.1800000e-01  -6.8500000e-02   1.9700000e+01   6.2000000e+00
  -3.9811550e-01  -1.8388151e-01   9.4400000e-01  -1.8700000e-01  -8.6300000e-02   1.7700000e+01   5.2600000e+00
  -4.5119740e-01  -1.8388151e-01   1.1000000e+00  -2.4600000e-01  -1.0000000e-01   1.6000000e+01   4.6600000e+00
  -4.7773836e-01  -1.8388151e-01   1.1800000e+00  -2.8100000e-01  -1.0800000e-01   1.5000000e+01   4.3700000e+00
  -5.5736121e-01  -1.8388151e-01   1.4700000e+00  -4.0700000e-01  -1.3400000e-01   1.1800000e+01   3.5500000e+00
   0.0000000e+00  -1.8388151e-01   4.0900000e-01   1.7100000e-04  -3.7300000e-02   2.1900000e+01   8.6800000e+00
   2.6541013e-02  -1.8388151e-01   4.1100000e-01   5.5500000e-03  -3.7500000e-02   2.1900000e+01   8.6500000e+00
   7.9622857e-02  -1.8388151e-01   4.3000000e-01   1.7000000e-02  -3.9100000e-02   2.1900000e+01   8.4700000e+00
  -2.6541013e-02  -1.8388151e-01   4.1100000e-01  -5.2100000e-03  -3.7500000e-02   2.1900000e+01   8.6500000e+00
  -7.9622857e-02  -1.8388151e-01   4.2900000e-01  -1.6700000e-02  -3.9100000e-02   2.1900000e+01   8.4700000e+00
   3.9811550e-01  -1.8388151e-01   9.4500000e-01   1.8700000e-01  -8.6300000e-02   1.7700000e+01   5.2600000e+00
   4.5119740e-01  -1.8388151e-01   1.1000000e+00   2.4700000e-01  -1.0000000e-01   1.6000000e+01   4.6500000e+00
   4.7773836e-01  -1.8388151e-01   1.1800000e+00   2.8100000e-01  -1.0800000e-01   1.5000000e+01   4.3700000e+00
   5.5736121e-01  -1.8388151e-01   1.4700000e+00   4.0700000e-01  -1.3400000e-01   1.1800000e+01   3.5500000e+00
   3.4503299e-01  -1.8388151e-01   8.1000000e-01   1.3900000e-01  -7.4000000e-02   1.9100000e+01   5.8800000e+00
   3.1849204e-01  -1.8388151e-01   7.5000000e-01   1.1900000e-01  -6.8500000e-02   1.9700000e+01   6.2000000e+00
   2.3886918e-01  -1.8388151e-01   6.0000000e-01   7.1200000e-02  -5.4800000e-02   2.1000000e+01   7.1100000e+00
   2.6541013e-01  -1.8388151e-01   6.4500000e-01   8.5100000e-02  -5.8900000e-02   2.0600000e+01   6.8100000e+00
   1.3270537e-01  -1.8388151e-01   4.6700000e-01   3.0800000e-02  -4.2600000e-02   2.1800000e+01   8.1100000e+00
   1.5924632e-01  -1.8388151e-01   4.9300000e-01   3.9000000e-02  -4.5000000e-02   2.1700000e+01   7.9000000e+00
  -1.8578727e-01  -1.8388151e-01   5.2300000e-01  -4.8000000e-02  -4.7800000e-02   2.1500000e+01   7.6500000e+00
  -2.1232823e-01  -1.8388151e-01   5.5900000e-01  -5.8700000e-02  -5.1100000e-02   2.1300000e+01   7.3800000e+00
  -2.6541013e-01  -1.8388151e-01   6.4400000e-01  -8.4800000e-02  -5.8900000e-02   2.0600000e+01   6.8100000e+00
  -3.7157455e-01  -1.8388151e-01   8.7400000e-01  -1.6100000e-01  -7.9900000e-02   1.8400000e+01   5.5700000e+00
  -4.2465645e-01  -1.8388151e-01   1.0200000e+00  -2.1500000e-01  -9.3100000e-02   1.6800000e+01   4.9500000e+00
  -5.0427931e-01  -1.8388151e-01   1.2700000e+00  -3.1900000e-01  -1.1600000e-01   1.4000000e+01   4.0800000e+00
  -5.3082026e-01  -1.8388151e-01   1.3700000e+00  -3.6100000e-01  -1.2500000e-01   1.2900000e+01   3.8100000e+00
   5.3082026e-02  -1.8388151e-01   4.1800000e-01   1.1100000e-02  -3.8100000e-02   2.1900000e+01   8.5800000e+00
   1.0616381e-01  -1.8388151e-01   4.4600000e-01   2.3500000e-02  -4.0700000e-02   2.1900000e+01   8.3000000e+00
  -5.3082026e-02  -1.8388151e-01   4.1800000e-01  -1.0700000e-02  -3.8100000e-02   2.1900000e+01   8.5800000e+00
  -1.0616381e-01  -1.8388151e-01   4.4600000e-01  -2.3100000e-02  -4.0700000e-02   2.1900000e+01   8.3000000e+00
   2.9195108e-01  -1.8388151e-01   6.9500000e-01   1.0100000e-01  -6.3500000e-02   2.0200000e+01   6.5000000e+00
   3.7157455e-01  -1.8388151e-01   8.7500000e-01   1.6200000e-01  -7.9900000e-02   1.8400000e+01   5.5700000e+00
   4.2465645e-01  -1.8388151e-01   1.0200000e+00   2.1500000e-01  -9.3100000e-02   1.6800000e+01   4.9500000e+00
   5.0427931e-01  -1.8388151e-01   1.2700000e+00   3.2000000e-01  -1.1600000e-01   1.4000000e+01   4.0800000e+00
   5.3082026e-01  -1.8388151e-01   1.3700000e+00   3.6200000e-01  -1.2500000e-01   1.2900000e+01   3.8100000e+00
   1.8578727e-01  -1.8388151e-01   5.2400000e-01   4.8300000e-02  -4.7800000e-02   2.1500000e+01   7.6500000e+00
   2.1232823e-01  -1.8388151e-01   5.5900000e-01   5.9000000e-02  -5.1100000e-02   2.1300000e+01   7.3800000e+00
  -3.0522156e-01  -1.6089632e-01   6.9400000e-01  -1.0500000e-01  -5.5600000e-02   2.0200000e+01   6.5000000e+00
  -3.3176251e-01  -1.6089632e-01   7.5100000e-01  -1.2400000e-01  -6.0100000e-02   1.9600000e+01   6.1800000e+00
  -1.9905775e-01  -1.6089632e-01   5.1400000e-01  -5.0500000e-02  -4.1100000e-02   2.1600000e+01   7.7300000e+00
  -1.1943429e-01  -1.6089632e-01   4.2900000e-01  -2.5000000e-02  -3.4200000e-02   2.1900000e+01   8.4700000e+00
  -1.7251680e-01  -1.6089632e-01   4.8100000e-01  -4.0800000e-02  -3.8400000e-02   2.1800000e+01   7.9900000e+00
  -2.7868061e-01  -1.6089632e-01   6.4200000e-01  -8.8700000e-02  -5.1400000e-02   2.0600000e+01   6.8300000e+00
  -3.5830346e-01  -1.6089632e-01   8.1400000e-01  -1.4500000e-01  -6.5100000e-02   1.9000000e+01   5.8600000e+00
  -3.8484502e-01  -1.6089632e-01   8.8100000e-01  -1.6900000e-01  -7.0500000e-02   1.8300000e+01   5.5400000e+00
  -4.1138598e-01  -1.6089632e-01   9.5300000e-01  -1.9500000e-01  -7.6300000e-02   1.7600000e+01   5.2200000e+00
  -4.3792693e-01  -1.6089632e-01   1.0300000e+00  -2.2400000e-01  -8.2400000e-02   1.6700000e+01   4.9100000e+00
  -4.9100883e-01  -1.6089632e-01   1.2000000e+00  -2.9300000e-01  -9.6000000e-02   1.4800000e+01   4.3100000e+00
  -5.1754979e-01  -1.6089632e-01   1.2900000e+00  -3.3300000e-01  -1.0300000e-01   1.3800000e+01   4.0300000e+00
  -5.4409074e-01  -1.6089632e-01   1.3900000e+00  -3.7600000e-01  -1.1100000e-01   1.2600000e+01   3.7500000e+00
   3.9811550e-02  -1.6089632e-01   3.8700000e-01   7.7300000e-03  -3.0800000e-02   2.1900000e+01   8.9000000e+00
